bowler_id,bowler_name,bowling_style,is_right_armed,career_deliveries,career_wide_rate,career_no_ball_rate,formats_played,career_avg_speed_kmh,career_speed_std,career_speed_min,career_speed_max,career_speed_q25,career_speed_q75,career_speed_samples,career_speed_cv,career_avg_pitch_x,career_avg_pitch_y,career_pitch_x_std,career_pitch_y_std,career_avg_stumps_x,career_avg_stumps_y,career_avg_lateral_swing,career_swing_std,career_traj_samples,dtype_pct_full,dtype_pct_full_toss,dtype_pct_good_length,dtype_pct_short,dtype_pct_short_of_length,dtype_pct_unknown,dtype_pct_yorker,avg_speed_death,avg_speed_mid,avg_speed_pp
1650,Mark Watt,ORTHODOX,0.0,271,0.01107,0.0,IPL_Men,91.87809,4.8976,82.3212,103.2372,88.9317,94.257,42.0,0.0533,-0.14702,4.29552,0.16557,1.07864,0.0309,0.59386,0.17793,0.07697,42.0,0.02214,0.00369,0.0,0.0,0.0,0.84502,0.12915,91.99725,91.7192,86.95849
1652,Chris Sole,unknown,0.0,136,0.03676,0.00735,IPL_Men,133.36059,5.01882,120.1464,142.29,131.3397,136.3041,28.0,0.0376,-0.53339,7.42225,0.21894,2.04667,-0.17286,0.88282,0.36054,0.13831,28.0,0.11029,0.0,0.05882,0.0,0.01471,0.78676,0.02941,132.8808,121.7758,134.2242
1654,Stuart Whittingham,FAST_SEAM,1.0,129,0.05426,0.00775,IPL_Men,134.0816,5.53134,96.5088,146.3616,131.6394,137.4498,654.0,0.0422,-0.21855,7.41587,0.31966,2.22643,-0.07887,0.84743,0.16009,0.24405,645.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.159,134.49967,135.56306
1662,Andile Phehlukwayo,MEDIUM_SEAM,1.0,1800,0.03333,0.00111,IPL_Men,128.90219,5.73858,93.312,142.9092,127.1592,132.0912,981.0,0.0445,-0.21837,7.66943,0.34388,2.22472,-0.06306,0.86142,0.15531,0.25508,979.0,0.25056,0.00278,0.16722,0.00278,0.04889,0.44944,0.07833,128.70669,129.51934,130.39351
1664,Kagiso Rabada,FAST_SEAM,1.0,10571,0.01854,0.00615,IPL_Men,138.54328,5.68493,80.4636,154.2384,135.9477,142.0812,6366.0,0.041,-0.2451,7.56986,0.32616,2.3535,-0.02978,0.92231,0.21532,0.26959,6268.0,0.26478,0.01551,0.19497,0.00038,0.05279,0.39599,0.07558,137.59937,139.28805,140.11565
1667,Aiden Markram,OFF_SPIN,1.0,298,0.01007,0.0,IPL_Men,87.24862,4.7107,69.8076,97.614,84.7242,90.2934,246.0,0.054,0.03552,4.63635,0.346,1.36363,0.07383,0.64416,0.03831,0.22043,245.0,0.21812,0.02685,0.00336,0.0,0.0,0.1745,0.57718,86.99302,87.2058,90.03354
1670,Kusal Mendis,LEG_SPIN,1.0,86,0.0,0.0,IPL_Men,84.76393,7.43793,76.4604,129.2256,81.5436,85.5954,71.0,0.0877,-0.05261,4.68583,0.25757,1.89159,-0.13114,0.5577,-0.07853,0.15595,70.0,0.18605,0.04651,0.03488,0.0,0.0,0.16279,0.56977,84.76393,86.51212,88.8083
1707,Fabian Allen,ORTHODOX,0.0,504,0.00198,0.0,IPL_Men,88.37248,4.71781,80.568,109.5876,85.4604,90.2106,399.0,0.0534,-0.12912,5.07633,0.26548,1.2759,-0.14232,0.70951,-0.0132,0.22036,399.0,0.29167,0.01389,0.00794,0.0,0.0,0.17659,0.50992,87.59672,90.91519,92.097
1716,Luke Jongwe,unknown,0.0,718,0.04457,0.00139,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
1723,Ryan Burl,LEG_SPIN,1.0,77,0.0,0.0,IPL_Men,79.6149,1.20761,76.5288,81.2088,79.0047,80.4519,12.0,0.0152,0.01575,2.62842,0.1871,0.92417,-0.00608,0.62042,-0.02183,0.1561,12.0,0.0,0.06494,0.0,0.0,0.0,0.84416,0.09091,79.6149,86.51212,88.8083
1726,Tarisai Musakanda,unknown,0.0,12,0.0,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
1732,Arafat Sunny,unknown,0.0,653,0.00613,0.0,IPL_Men,85.65108,3.72036,76.9824,102.0024,83.1924,87.9759,260.0,0.0434,-0.12505,4.81854,0.21222,1.06626,-0.02746,0.61353,0.09759,0.18289,259.0,0.09342,0.00153,0.00153,0.0,0.00153,0.59877,0.30322,85.44196,86.04608,129.56412
1734,Sabbir Rahman,LEG_SPIN,1.0,373,0.0,0.00268,IPL_Men,86.04285,3.50757,77.04,95.1516,83.772,88.632,211.0,0.0408,-0.10654,4.93143,0.20873,1.86795,-0.16566,0.59967,-0.05912,0.1167,208.0,0.18231,0.02949,0.01877,0.0,0.00536,0.42895,0.33512,86.04285,86.51212,88.8083
1735,Moeen Ali,OFF_SPIN,1.0,12628,0.00341,0.00103,IPL_Men,87.67142,4.63775,67.2192,136.3068,84.8556,90.8586,10251.0,0.0529,-0.20499,4.66099,0.3061,1.16002,-0.02368,0.68565,0.18131,0.23815,10228.0,0.18871,0.01322,0.00198,0.0,8e-05,0.15814,0.63787,87.46248,88.95154,88.2141
1736,Stephen Parry,unknown,0.0,89,0.01124,0.0,IPL_Men,85.45336,4.78127,71.5104,92.3328,83.6829,88.6005,68.0,0.056,-0.10526,4.96899,0.1914,1.19524,-0.09522,0.69322,0.01004,0.12265,68.0,0.25843,0.0,0.0,0.0,0.0,0.16854,0.57303,84.93091,86.80074,129.56412
1737,Harry Gurney,SEAM,0.0,521,0.04223,0.00768,IPL_Men,128.97192,10.35744,81.9072,143.5644,123.8778,136.7298,507.0,0.0803,0.069,7.17104,0.34964,2.24243,-0.0848,0.81241,-0.1538,0.33287,497.0,0.39347,0.02687,0.35317,0.00192,0.02687,0.02303,0.17466,125.63514,131.11733,131.06841
1740,Jayant Yadav,OFF_SPIN,1.0,865,0.00694,0.00694,IPL_Men,88.4816,6.18861,73.7604,137.4336,84.1896,92.0196,805.0,0.0699,-0.0795,4.77708,0.30727,1.12916,0.05564,0.68015,0.13515,0.2534,804.0,0.23468,0.01156,0.00347,0.0,0.0,0.03815,0.71214,85.85359,91.72351,92.002
1743,Karanveer Singh,SEAM,0.0,213,0.04225,0.0,IPL_Men,83.06131,7.57689,71.3664,106.7904,77.364,85.8753,198.0,0.0912,-0.06106,4.86413,0.40499,1.40576,-0.16346,0.68679,-0.1024,0.23614,197.0,0.277,0.01878,0.01878,0.0,0.0,0.04225,0.64319,83.75245,82.7604,84.3534
1744,Shivam Sharma,SEAM,0.0,114,0.0,0.0,IPL_Men,92.18677,4.34274,77.4252,101.5524,89.4339,94.9797,108.0,0.0471,-0.04876,4.49442,0.27983,1.60181,-0.12587,0.59021,-0.07711,0.17291,107.0,0.2807,0.07018,0.00877,0.0,0.0,0.02632,0.61404,93.81488,91.5891,128.92869
1745,Shardul Thakur,MEDIUM_SEAM,1.0,1788,0.04922,0.00391,IPL_Men,133.74831,6.76258,64.332,147.6,131.9553,137.8611,1682.0,0.0506,-0.2174,7.65195,0.36242,2.78892,-0.10661,0.87621,0.11078,0.23758,1632.0,0.32774,0.03244,0.2953,0.00951,0.11521,0.07215,0.14765,132.59134,133.98831,135.45173
1747,Krishmar Santokie,SEAM,0.0,51,0.05882,0.0,IPL_Men,111.34498,11.32227,88.5924,128.178,103.2516,123.3711,50.0,0.1017,-0.02353,6.4704,0.32528,2.04749,-0.22117,0.6016,-0.19764,0.1921,47.0,0.47059,0.03922,0.19608,0.0,0.01961,0.05882,0.21569,110.13451,110.07471,115.2429
1748,Shreyas Gopal,LEG_SPIN,1.0,940,0.00851,0.00106,IPL_Men,87.95159,6.04096,72.2448,116.8632,84.7179,90.0009,930.0,0.0687,-0.17436,5.47883,0.22807,1.42672,-0.0182,0.68877,0.15617,0.24038,926.0,0.44574,0.00638,0.03723,0.0,0.00213,0.01064,0.49787,89.10135,87.69834,88.60353
1749,Rahul Tewatia,LEG_SPIN,1.0,816,0.02451,0.00245,IPL_Men,87.65366,4.83775,70.4556,113.0688,84.7566,90.0495,784.0,0.0552,-0.08249,5.21558,0.3342,1.30694,0.07852,0.6234,0.16101,0.2087,783.0,0.38725,0.01593,0.02083,0.0,0.0,0.01716,0.55882,87.31923,87.61728,92.1795
1752,Beuran Hendricks,FAST_SEAM,0.0,275,0.03636,0.00364,IPL_Men,134.59953,8.34536,96.5088,145.6164,134.2152,139.1238,183.0,0.062,-0.03733,7.46751,0.37547,3.06927,-0.14649,0.90394,-0.10916,0.41017,181.0,0.18182,0.04,0.23636,0.00727,0.06909,0.34182,0.12364,132.13735,134.4161,136.68679
1755,Ehsan Nawaz,unknown,0.0,63,0.01587,0.03175,IPL_Men,126.04735,6.24183,105.0696,134.0892,123.615,130.554,59.0,0.0495,-0.19197,8.62036,0.45933,2.09806,0.08258,0.91666,0.27454,0.42311,59.0,0.36508,0.0,0.42857,0.04762,0.06349,0.04762,0.04762,125.77947,123.5676,127.10111
1757,Craig Young,FAST_SEAM,1.0,470,0.0234,0.01064,IPL_Men,132.80585,5.70157,103.1328,141.1668,131.193,135.8442,243.0,0.0429,-0.28153,7.99315,0.20892,2.39672,-0.15175,0.90814,0.12978,0.1668,243.0,0.17234,0.00638,0.21489,0.00213,0.05532,0.47447,0.07447,129.72295,133.7057,134.69485
1760,Delissa Kimmince,MEDIUM_SEAM,1.0,62,0.03226,0.0,IPL_Men,101.53324,5.70427,87.0048,113.1804,99.9036,105.5295,62.0,0.0562,-0.31902,6.39658,0.17307,1.58594,-0.21282,0.61839,0.10619,0.12372,62.0,0.53226,0.01613,0.17742,0.0,0.0,0.0,0.27419,101.53324,127.43109,130.39351
1798,Kate Cross,FAST_SEAM,1.0,246,0.01626,0.0,IPL_Men,106.59916,3.17598,94.788,118.8144,104.9193,108.6372,246.0,0.0298,-0.13373,6.48682,0.24782,1.29187,-0.02775,0.64411,0.10598,0.17006,246.0,0.65041,0.0,0.12195,0.0,0.0,0.0,0.22764,106.39032,107.145,106.2661
1800,Natalie Sciver,MEDIUM_SEAM,1.0,472,0.02542,0.00212,IPL_Men,101.79789,5.66517,79.65,113.976,99.8424,105.2496,425.0,0.0557,-0.229,6.14254,0.31929,2.07079,-0.01546,0.65173,0.21354,0.20801,425.0,0.43856,0.02542,0.11864,0.0,0.02542,0.0911,0.30085,101.53668,102.27043,103.5117
1813,Shikha Pandey,MEDIUM_SEAM,1.0,363,0.02204,0.0,IPL_Men,103.73172,3.82952,89.7084,112.8996,101.07,106.4412,311.0,0.0369,-0.37184,5.94511,0.26421,1.98161,-0.17942,0.58497,0.19242,0.16936,306.0,0.39394,0.03581,0.12672,0.0,0.0,0.15152,0.29201,101.94781,104.41962,104.53094
1814,Poonam Yadav,LEG_SPIN,1.0,442,0.00905,0.0,IPL_Men,61.14248,3.38472,53.1972,76.7628,58.7889,62.9604,404.0,0.0554,-0.11093,4.09111,0.37185,0.988,-0.20078,0.58152,-0.08985,0.1942,403.0,0.08371,0.01131,0.0,0.0,0.0,0.06787,0.8371,61.00904,61.42373,88.8083
1816,Tafadzwa Kamungozi,unknown,0.0,323,0.00619,0.0031,IPL_Men,89.81118,3.94206,79.8012,100.9512,87.7266,92.412,98.0,0.0439,-0.07422,5.37093,0.18211,1.1969,0.01715,0.7331,0.09138,0.0885,98.0,0.12384,0.0,0.00929,0.0,0.0,0.68731,0.17957,89.9966,86.9682,129.56412
1818,Salma Khatun,OFF_SPIN,1.0,61,0.01639,0.0,IPL_Men,75.63081,3.5656,67.032,88.11,74.2716,77.0868,61.0,0.0471,-0.01705,5.08264,0.32236,1.05445,-0.02302,0.49597,-0.00597,0.1829,61.0,0.39344,0.0,0.0,0.0,0.0,0.0,0.60656,75.99504,75.27832,88.28374
1819,Jahanara Alam,MEDIUM_SEAM,1.0,78,0.07692,0.0,IPL_Men,104.33669,5.33753,73.6272,111.6756,103.095,107.3916,75.0,0.0512,-0.25823,5.77134,0.44136,2.15074,-0.16928,0.4973,0.08895,0.19126,74.0,0.41026,0.07692,0.08974,0.0,0.01282,0.01282,0.39744,102.22276,105.09246,104.97884
1839,Taskin Ahmed,unknown,0.0,1191,0.02939,0.00252,IPL_Men,136.19728,6.38157,79.8228,145.8108,134.2989,139.7907,794.0,0.0469,-0.36182,8.15551,0.27479,2.28308,-0.1625,0.93567,0.19932,0.20564,785.0,0.25273,0.00336,0.25357,0.00084,0.0848,0.32914,0.07557,135.46314,137.20251,137.93088
1840,Sulieman Benn,unknown,0.0,1219,0.00656,0.00082,IPL_Men,88.48073,5.57877,70.5708,119.79,85.0968,91.3392,1097.0,0.0631,-0.01375,4.59695,0.30064,1.0997,-0.08675,0.72993,-0.073,0.20591,1089.0,0.17966,0.01969,0.00328,0.0,0.0,0.07383,0.72354,88.41906,89.06583,88.07623
1841,Jerome Taylor,FAST_SEAM,1.0,3367,0.00772,0.00772,IPL_Men,137.26888,5.48274,75.1752,152.172,134.9181,140.6547,3178.0,0.0399,-0.03624,7.1077,0.3815,2.20534,0.03365,0.83694,0.06989,0.24405,3156.0,0.43748,0.01901,0.27443,0.00059,0.04633,0.04277,0.17939,136.35999,138.108,138.72397
1842,Liam Plunkett,FAST_SEAM,1.0,3220,0.02547,0.00311,IPL_Men,134.83422,6.53233,65.2932,156.366,131.994,138.7107,2898.0,0.0484,-0.17582,7.85437,0.40709,2.30046,-0.08213,0.93644,0.09369,0.34786,2887.0,0.36739,0.01118,0.33634,0.00217,0.09099,0.07547,0.11646,134.96801,134.60046,131.54606
1844,Jermaine Blackwood,OFF_SPIN,1.0,297,0.0,0.0,IPL_Men,88.55472,7.46348,67.4676,136.2168,84.2589,90.6363,212.0,0.0843,-0.09287,4.67299,0.35881,1.64651,0.07977,0.62154,0.17264,0.22665,208.0,0.21549,0.05051,0.01684,0.0,0.0,0.26263,0.45455,88.61879,86.355,88.28374
1845,Dane Piedt,OFF_SPIN,1.0,1185,0.0,0.00084,IPL_Men,85.30096,5.28379,70.3044,147.4128,82.53,87.9633,952.0,0.0619,-0.19739,4.68389,0.30507,0.99075,-0.00821,0.67654,0.18919,0.2401,952.0,0.15781,0.00506,0.0,0.0,0.0,0.18397,0.65316,85.38044,84.37157,88.28374
1847,Niroshan Dickwella,unknown,0.0,88,0.0,0.0,IPL_Men,82.17649,3.43061,75.6864,93.0564,79.6464,84.2508,61.0,0.0417,-0.20451,4.2347,0.16114,1.57153,-0.19279,0.56903,0.01172,0.13485,61.0,0.15909,0.04545,0.0,0.0,0.0,0.30682,0.48864,82.28215,81.98918,129.56412
1849,Neville Madziva,unknown,0.0,401,0.0399,0.00249,IPL_Men,126.05528,3.43371,119.3976,131.1372,123.1524,128.7018,31.0,0.0272,-0.21752,6.72377,0.30785,1.57629,-0.02245,0.65403,0.19506,0.15688,31.0,0.04988,0.0,0.01496,0.0,0.0,0.9202,0.01496,90.39757,125.24817,127.3332
1850,Taurai Muzarabani,unknown,0.0,270,0.01111,0.0037,IPL_Men,128.5846,2.88751,123.1596,134.8164,126.5625,130.5279,54.0,0.0225,-0.46902,7.63996,0.17138,1.75434,-0.27978,0.82504,0.18924,0.15433,54.0,0.08519,0.0,0.08148,0.0,0.0037,0.8,0.02963,127.113,129.3898,128.7165
1851,John Nyumbu,unknown,0.0,750,0.02133,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
1852,Donald Tiripano,FAST_SEAM,1.0,1844,0.01247,0.00813,IPL_Men,125.76161,4.56734,82.3968,138.24,123.6978,128.565,962.0,0.0363,-0.14026,7.24215,0.41354,2.16513,0.02178,0.75916,0.16204,0.28893,961.0,0.24729,0.00488,0.16323,0.00488,0.02115,0.46312,0.09544,125.32539,125.98929,127.64375
1854,Lahiru Gamage,unknown,0.0,369,0.02168,0.01355,IPL_Men,129.74988,4.09354,110.322,144.0972,127.5426,132.4404,351.0,0.0315,-0.26815,7.69479,0.32773,2.05209,0.00805,0.84437,0.2762,0.28069,347.0,0.49051,0.00271,0.28726,0.00271,0.08943,0.0271,0.10027,127.5796,130.63065,130.12232
1855,Mthokozisi Shezi,unknown,0.0,37,0.02703,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
1859,Scott Kuggeleijn,FAST_SEAM,1.0,127,0.03937,0.0,IPL_Men,130.2039,8.61745,110.1384,141.228,126.1863,136.9323,48.0,0.0662,-0.50464,8.36796,0.24622,2.56015,-0.10374,0.91911,0.40089,0.23842,47.0,0.11024,0.00787,0.1811,0.0,0.04724,0.61417,0.03937,127.20226,133.46656,135.56306
1863,Danushka Gunathilaka,OFF_SPIN,1.0,435,0.0069,0.0,IPL_Men,86.18491,6.45069,60.354,101.8332,81.8352,90.8532,261.0,0.0748,0.24679,4.7114,0.2018,1.18687,0.03418,0.64524,-0.21261,0.12676,261.0,0.17471,0.0092,0.0,0.0,0.0,0.38851,0.42759,86.15964,86.4594,88.28374
1865,Farveez Maharoof,FAST_SEAM,1.0,172,0.02907,0.0,IPL_Men,117.43399,10.72346,94.8528,140.7852,108.5256,125.5716,125.0,0.0913,-0.3027,7.23454,0.24903,1.48138,-0.21896,0.83981,0.08374,0.18907,125.0,0.44767,0.0,0.21512,0.0,0.0,0.27326,0.06395,116.51355,120.66826,117.0729
1868,Sachith Pathirana,unknown,0.0,718,0.01114,0.00139,IPL_Men,82.38235,3.88227,65.1456,93.924,79.8885,85.0689,694.0,0.0471,-0.12593,4.61579,0.22844,1.20495,-0.07785,0.63428,0.04808,0.20432,694.0,0.22006,0.01811,0.00139,0.0,0.0,0.00696,0.75348,82.57017,81.68346,129.56412
1869,Lakshan Sandakan,UNORTHODOX,0.0,2483,0.0141,0.00483,IPL_Men,79.42289,5.24117,62.9712,138.2724,76.3245,81.9495,2018.0,0.066,-0.04793,4.26314,0.35061,1.16521,0.02623,0.59614,0.07416,0.26957,2015.0,0.09988,0.02175,0.00121,0.0,0.00081,0.17559,0.70077,79.34007,81.0994,88.60521
1880,Saad Nasim,unknown,0.0,37,0.02703,0.0,IPL_Men,84.54872,3.55975,73.5984,90.7416,82.98,86.9868,37.0,0.0421,0.08057,4.52643,0.20044,1.81048,-0.07751,0.73378,-0.15808,0.15888,37.0,0.37838,0.10811,0.0,0.0,0.0,0.0,0.51351,84.54872,121.7758,129.56412
1894,Keshav Maharaj,ORTHODOX,0.0,4574,0.00044,0.00087,IPL_Men,83.18667,3.82378,71.6904,104.1228,80.712,85.6224,2635.0,0.046,0.07612,4.29376,0.33833,0.89961,-0.04159,0.65519,-0.11771,0.24354,2635.0,0.05072,0.00568,0.0,0.0,0.0,0.41277,0.53083,83.11975,83.90497,83.3283
1898,Ashley Nurse,OFF_SPIN,1.0,1670,0.01257,0.0,IPL_Men,89.28015,4.56526,73.062,103.4352,86.3766,91.98,1207.0,0.0511,-0.19479,4.94556,0.31282,1.26442,-0.05357,0.67065,0.14123,0.24411,1204.0,0.24611,0.01198,0.00479,0.0,0.0,0.25389,0.48323,89.26472,89.29986,91.233
1899,Jonathan Carter,MEDIUM_SEAM,1.0,100,0.05,0.0,IPL_Men,121.93599,7.7558,102.0924,134.082,119.7387,126.6291,92.0,0.0636,-0.27127,6.73774,0.24525,2.91458,-0.14344,0.77114,0.12784,0.20262,91.0,0.28,0.04,0.24,0.02,0.07,0.05,0.3,121.89196,127.43109,125.9424
1901,Raymon Reifer,MEDIUM_SEAM,0.0,215,0.0186,0.0,IPL_Men,120.10897,7.46424,98.2512,128.5812,119.6064,124.4484,53.0,0.0621,0.23377,8.06666,0.38883,1.41487,0.07491,0.82721,-0.15887,0.24339,53.0,0.11163,0.0,0.12558,0.0,0.00465,0.74884,0.0093,120.10897,127.43109,130.39351
1902,Kyle Mayers,unknown,0.0,43,0.02326,0.0,IPL_Men,123.01902,2.05151,117.6444,129.1068,121.9032,124.3512,41.0,0.0167,0.10056,7.4621,0.41836,1.41337,-0.13102,0.82783,-0.23159,0.27765,41.0,0.60465,0.0,0.32558,0.0,0.02326,0.0,0.04651,121.9218,122.9535,123.76047
1903,Mitchell Santner,ORTHODOX,0.0,4521,0.00708,0.00022,IPL_Men,87.98283,5.12668,69.8652,139.2696,84.78,91.2474,1864.0,0.0583,-0.1008,4.71505,0.24641,1.14454,-0.07744,0.67976,0.02337,0.20853,1859.0,0.09799,0.00841,0.00155,0.0,0.0,0.57598,0.31608,87.65145,89.0244,92.0724
1904,Taijul Islam,ORTHODOX,0.0,5492,0.00036,0.00073,IPL_Men,84.05635,4.20065,40.158,101.052,81.2124,86.8392,4547.0,0.05,-0.06126,4.47901,0.24982,0.96854,-0.10458,0.66662,-0.04332,0.19798,4543.0,0.11908,0.00655,0.0,0.0,0.0,0.15714,0.71723,84.00249,84.36901,84.34886
1910,Imran Khan,MEDIUM_SEAM,1.0,1293,0.00232,0.00464,IPL_Men,132.42383,3.61166,100.3644,140.2704,130.6152,134.4951,930.0,0.0273,-0.21243,7.11489,0.27648,2.03149,0.05942,0.69357,0.27186,0.21043,926.0,0.39443,0.01237,0.17324,0.00077,0.03403,0.27069,0.11446,131.80907,134.24562,133.40053
1911,Yasir Shah,LEG_SPIN,1.0,10279,0.00078,0.00039,IPL_Men,84.50913,3.58567,71.1288,104.2884,82.3104,86.7042,8248.0,0.0424,0.1003,4.47035,0.33335,1.09447,-0.13514,0.65105,-0.23544,0.28792,8243.0,0.13863,0.00885,0.00088,0.0,0.0,0.18008,0.67156,84.48781,84.70182,85.29056
1913,Brian Chari,OFF_SPIN,1.0,18,0.0,0.0,IPL_Men,114.517,9.41298,77.4072,119.2248,115.056,118.0971,18.0,0.0822,0.18383,7.352,0.35235,1.86232,0.43972,0.60283,0.25589,0.42766,18.0,0.5,0.0,0.27778,0.0,0.05556,0.0,0.16667,114.517,86.56654,88.28374
1914,Wellington Masakadza,unknown,0.0,614,0.0114,0.0,IPL_Men,86.61357,5.94315,76.698,99.8712,81.6993,91.7739,40.0,0.0686,-0.04528,5.2352,0.26128,1.55634,0.00785,0.58802,0.05312,0.24704,40.0,0.02932,0.00326,0.00163,0.0,0.0,0.92997,0.03583,87.42227,84.7266,129.56412
1915,Reeza Hendricks,OFF_SPIN,1.0,42,0.0,0.0,IPL_Men,85.76454,4.76166,70.4754,101.4408,83.2446,88.5663,253.5,0.0577,-0.08388,4.67617,0.31081,1.21174,0.02247,0.65099,0.08884,0.23035,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.67964,86.56654,88.28374
1917,Tawanda Mupariwa,unknown,0.0,179,0.02793,0.0,IPL_Men,119.4319,5.87887,100.1304,131.4792,117.6975,122.9283,138.0,0.0492,-0.15974,7.12789,0.31058,1.39008,0.06257,0.79308,0.2223,0.188,138.0,0.50838,0.0,0.18436,0.0,0.01117,0.21788,0.07821,117.96558,121.64472,129.56412
1919,Soumya Sarkar,MEDIUM_SEAM,1.0,621,0.00644,0.00322,IPL_Men,119.26569,7.82503,96.4944,140.472,116.613,124.4214,399.0,0.0656,-0.25654,6.94619,0.25535,2.18683,-0.12378,0.76787,0.13276,0.1863,396.0,0.36071,0.01449,0.11916,0.00483,0.03382,0.35266,0.11433,119.10979,118.39152,126.27472
1920,Tharindu Kaushal,unknown,0.0,36,0.0,0.0,IPL_Men,86.1722,1.57363,80.7084,88.884,85.4397,86.9661,36.0,0.0183,-0.03861,4.43961,0.2748,1.21904,0.03411,0.68006,0.07272,0.16862,36.0,0.25,0.02778,0.0,0.0,0.0,0.0,0.72222,86.568,86.09304,129.56412
2498,John Davison,unknown,0.0,160,0.0125,0.0,IPL_Men,88.43738,5.64018,75.9816,102.1032,84.816,92.6424,145.0,0.0638,-0.11319,4.65407,0.29959,1.33386,-0.10005,0.66746,0.01314,0.26533,143.0,0.225,0.03125,0.00625,0.0,0.0,0.0625,0.675,88.43738,121.7758,129.56412
2605,Andre Botha,unknown,0.0,85,0.01176,0.0,IPL_Men,114.35241,4.88039,98.91,126.4464,111.339,116.9424,79.0,0.0427,-0.17471,6.90701,0.20782,1.93196,0.15169,0.62596,0.3264,0.1582,77.0,0.41176,0.01176,0.32941,0.0,0.0,0.02353,0.22353,114.52285,114.02413,129.56412
2628,Peter Ongondo,unknown,0.0,66,0.04545,0.0,IPL_Men,123.12056,4.7924,108.108,134.1288,120.969,125.4366,51.0,0.0389,-0.27329,7.69155,0.23619,1.42083,-0.15924,0.82102,0.11406,0.2103,51.0,0.56061,0.0,0.28788,0.0,0.01515,0.09091,0.04545,120.09285,123.77083,123.64188
2644,Balaji Rao,unknown,0.0,254,0.00394,0.0,IPL_Men,85.37989,4.74041,73.7136,98.6184,82.6848,88.4592,215.0,0.0555,-0.03055,4.7049,0.23636,1.35616,-0.17271,0.69957,-0.14216,0.18535,211.0,0.22835,0.03937,0.01181,0.0,0.0,0.03937,0.6811,85.14103,90.8472,129.56412
2654,Jimmy Kamande,unknown,0.0,142,0.05634,0.0,IPL_Men,87.23821,5.10523,73.4112,100.3248,84.4083,90.5517,122.0,0.0585,-0.29938,4.74388,0.27153,1.32308,-0.0436,0.62288,0.25578,0.18361,120.0,0.24648,0.02113,0.02817,0.0,0.0,0.01408,0.69014,87.45027,86.013,129.56412
2659,Bernardus Loots,unknown,0.0,142,0.02113,0.00704,IPL_Men,117.91719,4.67916,95.3964,127.3824,115.398,120.7548,129.0,0.0397,-0.12796,6.90595,0.37001,1.78901,-0.1334,0.61688,-0.00544,0.21994,128.0,0.57042,0.02113,0.21831,0.0,0.00704,0.02113,0.16197,117.9949,117.77697,129.56412
2667,Khurram Chohan,unknown,0.0,146,0.0274,0.0137,IPL_Men,125.12603,5.82827,108.9108,137.7252,121.4757,128.6496,130.0,0.0466,-0.30632,6.91174,0.24746,1.97228,-0.07152,0.70435,0.2348,0.19749,129.0,0.42466,0.0137,0.37671,0.0,0.0,0.02055,0.16438,120.73846,127.15304,125.6874
2669,Gregory Lamb,unknown,0.0,198,0.0303,0.0,IPL_Men,85.85994,5.2525,73.4328,99.2556,81.9756,89.8758,187.0,0.0612,-0.28475,4.98426,0.23847,1.36183,-0.02975,0.69491,0.25499,0.26612,186.0,0.31313,0.02525,0.00505,0.0,0.00505,0.02525,0.62626,85.76713,86.92416,129.56412
2670,Andy McKay,unknown,0.0,37,0.02703,0.0,IPL_Men,137.9654,5.23374,121.356,143.6472,137.3931,141.2496,36.0,0.0379,0.332,7.85892,0.27258,2.80905,0.02033,0.87769,-0.31167,0.24948,36.0,0.2973,0.02703,0.32432,0.0,0.16216,0.0,0.18919,137.9654,121.7758,129.56412
2675,Adeel Raja,unknown,0.0,72,0.0,0.0,IPL_Men,81.60115,4.18169,72.7416,93.1716,78.8166,83.4264,71.0,0.0512,0.11873,4.27236,0.24797,1.45015,0.06214,0.57079,-0.05659,0.23295,70.0,0.20833,0.06944,0.0,0.0,0.0,0.0,0.72222,84.0156,80.17544,80.553
